Order Id,OrderDate,CustomerID,CustomerName,Product,Category,Quantity,Price
9197,24-06-2023,CUST0692,Arjun,Shoes,Fashion,4,2425
9198,24-06-2023,CUST0546,Pooja,Laptop,Electronics,1,89240
9199,24-06-2023,CUST0041,Karan,Laptop,Electronics,2,54772
9200,24-06-2023,CUST0307,Sakshi,Watch,Accessories,1,3496
9201,25-06-2023,CUST0943,Rohit,Bag,Fashion,2,898
9202,25-06-2023,CUST0338,Priya,T-shirt,Fashion,2,999
9203,25-06-2023,CUST0314,Simran,Watch,Accessories,1,1687
9204,25-06-2023,CUST0075,Vivek,Watch,Accessories,2,3054
9205,25-06-2023,CUST0953,Rahul,Watch,Accessories,3,1729
9206,25-06-2023,CUST0279,Priya,Mobile,Electronics,1,70896
9207,25-06-2023,CUST0176,Arjun,Bag,Fashion,3,1653
9208,25-06-2023,CUST0896,Karan,Mobile,Electronics,1,42822
9209,25-06-2023,CUST0662,Karan,Mobile,Electronics,2,30750
9210,25-06-2023,CUST0273,Aditya,Watch,Accessories,2,5531
9211,25-06-2023,CUST0837,Suresh,T-shirt,Fashion,4,399
9212,25-06-2023,CUST0620,Aditya,Watch,Accessories,4,4640
9213,25-06-2023,CUST0651,Riya,Shoes,Fashion,3,2122
9214,25-06-2023,CUST0862,Aditya,T-shirt,Fashion,2,828
9215,25-06-2023,CUST0783,Manish,Mobile,Electronics,4,83331
9216,25-06-2023,CUST0859,Priya,Laptop,Electronics,2,45271
9217,25-06-2023,CUST0931,Riya,Laptop,Electronics,1,120201
9218,25-06-2023,CUST0289,Vivek,Bag,Fashion,4,615
9219,25-06-2023,CUST0724,Rahul,Headphones,Electronics,3,1122
9220,25-06-2023,CUST0893,Amit,Bag,Fashion,4,1062
9221,25-06-2023,CUST0272,Amit,T-shirt,Fashion,2,871
9222,25-06-2023,CUST0930,Sakshi,Mobile,Electronics,5,49140
9223,25-06-2023,CUST0066,Karan,T-shirt,Fashion,5,1070
9224,25-06-2023,CUST0483,Suresh,T-shirt,Fashion,2,659
9225,26-06-2023,CUST0936,Sakshi,Laptop,Electronics,1,71748
9226,26-06-2023,CUST0248,Anjali,Watch,Accessories,4,1527
9227,26-06-2023,CUST0156,Raj,Shoes,Fashion,5,2187
9228,26-06-2023,CUST0047,Sakshi,Headphones,Electronics,1,2054
9229,26-06-2023,CUST0935,Rahul,Mobile,Electronics,2,19610
9230,26-06-2023,CUST0454,Anjali,T-shirt,Fashion,1,1168
9231,26-06-2023,CUST0201,Karan,Headphones,Electronics,2,2535
9232,26-06-2023,CUST0660,Priya,T-shirt,Fashion,4,1143
9233,26-06-2023,CUST0124,Arjun,Laptop,Electronics,1,74062
9234,26-06-2023,CUST0001,Suresh,Shoes,Fashion,4,2127
9235,26-06-2023,CUST0968,Niharika,Laptop,Electronics,1,113086
9236,26-06-2023,CUST0759,Rahul,Headphones,Electronics,2,2875
9237,26-06-2023,CUST0855,Aditya,Mobile,Electronics,2,33750
9238,26-06-2023,CUST0640,Karan,T-shirt,Fashion,1,905
9239,26-06-2023,CUST0191,Simran,Shoes,Fashion,2,1905
9240,26-06-2023,CUST0579,Amit,Laptop,Electronics,3,78585
9241,26-06-2023,CUST0516,Simran,Headphones,Electronics,3,2578
9242,26-06-2023,CUST0442,Manish,Laptop,Electronics,4,85635
9243,26-06-2023,CUST0921,Aditya,T-shirt,Fashion,3,1122
9244,26-06-2023,CUST0815,Raj,T-shirt,Fashion,3,750
9245,26-06-2023,CUST0806,Manish,Mobile,Electronics,5,39104
9246,26-06-2023,CUST0143,Aditya,Shoes,Fashion,5,1173
9247,26-06-2023,CUST0191,Anjali,Watch,Accessories,5,3765
9248,26-06-2023,CUST0533,Suresh,Laptop,Electronics,5,148338
9249,27-06-2023,CUST0227,Suresh,T-shirt,Fashion,2,849
9250,27-06-2023,CUST0313,Neha,Headphones,Electronics,4,2730
9251,27-06-2023,CUST0629,Arjun,Laptop,Electronics,4,135155
9252,27-06-2023,CUST0949,Pooja,Mobile,Electronics,3,30828
9253,27-06-2023,CUST0302,Raj,Mobile,Electronics,4,27171
9254,27-06-2023,CUST0654,Niharika,T-shirt,Fashion,3,821
9255,27-06-2023,CUST0996,Anjali,T-shirt,Fashion,4,325
9256,27-06-2023,CUST0460,Vivek,T-shirt,Fashion,1,347
9257,27-06-2023,CUST0401,Simran,Bag,Fashion,1,1358
9258,27-06-2023,CUST0551,Manish,Watch,Accessories,4,1869
9259,27-06-2023,CUST0393,Manish,T-shirt,Fashion,2,313
9260,27-06-2023,CUST0867,Suresh,Laptop,Electronics,3,86266
9261,27-06-2023,CUST0764,Manish,Laptop,Electronics,4,85939
9262,27-06-2023,CUST0845,Niharika,Bag,Fashion,3,778
9263,27-06-2023,CUST0207,Sneha,Bag,Fashion,5,840
9264,27-06-2023,CUST0210,Divya,Shoes,Fashion,4,2151
9265,27-06-2023,CUST0115,Karan,Headphones,Electronics,2,2502
9266,27-06-2023,CUST0737,Raj,T-shirt,Fashion,5,933
9267,27-06-2023,CUST0646,Vivek,Laptop,Electronics,4,99272
9268,27-06-2023,CUST0251,Neha,Bag,Fashion,1,1106
9269,27-06-2023,CUST0219,Manish,Laptop,Electronics,4,118872
9270,27-06-2023,CUST0407,Divya,Laptop,Electronics,1,75344
9271,27-06-2023,CUST0443,Manish,Bag,Fashion,1,925
9272,27-06-2023,CUST0603,Arjun,Watch,Accessories,4,5624
9273,28-06-2023,CUST0354,Sneha,Bag,Fashion,4,1455
9274,28-06-2023,CUST0888,Karan,Bag,Fashion,1,822
9275,28-06-2023,CUST0558,Raj,Headphones,Electronics,3,2676
9276,28-06-2023,CUST0550,Rahul,Bag,Fashion,5,812
9277,28-06-2023,CUST0142,Manish,Mobile,Electronics,2,26967
9278,28-06-2023,CUST0612,Pooja,Bag,Fashion,4,1793
9279,28-06-2023,CUST0501,Niharika,Laptop,Electronics,5,149305
9280,28-06-2023,CUST0840,Divya,T-shirt,Fashion,5,594
9281,28-06-2023,CUST0702,Amit,Laptop,Electronics,3,114383
9282,28-06-2023,CUST0547,Divya,Headphones,Electronics,5,1585
9283,28-06-2023,CUST0659,Rohit,Mobile,Electronics,4,51182
9284,28-06-2023,CUST0542,Divya,Bag,Fashion,5,574
9285,28-06-2023,CUST0846,Pooja,Watch,Accessories,4,3720
9286,28-06-2023,CUST0507,Aditya,Shoes,Fashion,4,1827
9287,28-06-2023,CUST0596,Sakshi,Bag,Fashion,1,894
9288,28-06-2023,CUST0881,Arjun,T-shirt,Fashion,3,925
9289,28-06-2023,CUST0281,Suresh,Shoes,Fashion,2,1632
9290,28-06-2023,CUST0424,Manish,Watch,Accessories,1,5485
9291,28-06-2023,CUST0856,Pooja,Headphones,Electronics,2,966
9292,28-06-2023,CUST0270,Amit,Headphones,Electronics,4,3147
9293,28-06-2023,CUST0154,Arjun,Watch,Accessories,1,3516
9294,28-06-2023,CUST0614,Simran,Laptop,Electronics,5,146613
9295,28-06-2023,CUST0727,Manish,Watch,Accessories,5,3309
9296,28-06-2023,CUST0662,Vivek,Bag,Fashion,2,1698
9297,29-06-2023,CUST0944,Amit,T-shirt,Fashion,4,458
9298,29-06-2023,CUST0083,Divya,Mobile,Electronics,2,44018
9299,29-06-2023,CUST0622,Sakshi,Bag,Fashion,3,1561
9300,29-06-2023,CUST0947,Riya,Bag,Fashion,5,962
9301,29-06-2023,CUST0899,Rahul,Bag,Fashion,1,1954
9302,29-06-2023,CUST0426,Karan,Shoes,Fashion,1,2471
9303,29-06-2023,CUST0275,Priya,Shoes,Fashion,1,903
9304,29-06-2023,CUST0713,Aditya,Headphones,Electronics,5,1781
9305,29-06-2023,CUST0284,Sneha,Bag,Fashion,4,1716
9306,29-06-2023,CUST0980,Neha,Laptop,Electronics,5,75065
9307,29-06-2023,CUST0173,Neha,Headphones,Electronics,5,1836
9308,29-06-2023,CUST0327,Rohit,T-shirt,Fashion,1,866
9309,29-06-2023,CUST0718,Raj,Watch,Accessories,5,3379
9310,29-06-2023,CUST0063,Divya,Shoes,Fashion,1,1396
9311,29-06-2023,CUST0073,Raj,Bag,Fashion,4,1120
9312,29-06-2023,CUST0763,Arjun,T-shirt,Fashion,3,854
9313,29-06-2023,CUST0636,Raj,Headphones,Electronics,1,2211
9314,29-06-2023,CUST0375,Rahul,Headphones,Electronics,2,870
9315,29-06-2023,CUST0633,Raj,Shoes,Fashion,3,1755
9316,29-06-2023,CUST0508,Simran,Headphones,Electronics,4,2603
9317,29-06-2023,CUST0787,Anjali,Laptop,Electronics,3,72314
9318,29-06-2023,CUST0943,Rahul,Headphones,Electronics,1,3820
9319,29-06-2023,CUST0398,Divya,Mobile,Electronics,4,63685
9320,29-06-2023,CUST0120,Manish,Watch,Accessories,2,2567
9321,30-06-2023,CUST0934,Rohit,Headphones,Electronics,1,2725
9322,30-06-2023,CUST0437,Sneha,Mobile,Electronics,1,60189
9323,30-06-2023,CUST0829,Raj,T-shirt,Fashion,4,670
9324,30-06-2023,CUST0676,Divya,Headphones,Electronics,4,3983
9325,30-06-2023,CUST0936,Vivek,Laptop,Electronics,3,65978
9326,30-06-2023,CUST0465,Riya,T-shirt,Fashion,2,613
9327,30-06-2023,CUST0286,Aditya,Bag,Fashion,3,1938
9328,30-06-2023,CUST0265,Priya,Headphones,Electronics,3,1284
9329,30-06-2023,CUST0320,Vivek,Shoes,Fashion,1,968
9330,30-06-2023,CUST0673,Riya,Mobile,Electronics,4,41607
9331,30-06-2023,CUST0376,Rahul,Mobile,Electronics,1,34821
9332,30-06-2023,CUST0820,Aditya,Shoes,Fashion,2,1065
9333,30-06-2023,CUST0089,Riya,Watch,Accessories,3,4871
9334,30-06-2023,CUST0654,Arjun,Bag,Fashion,2,1850
9335,30-06-2023,CUST0203,Amit,Laptop,Electronics,4,62098
9336,30-06-2023,CUST0821,Amit,Mobile,Electronics,4,55902
9337,30-06-2023,CUST0739,Karan,T-shirt,Fashion,5,1042
9338,30-06-2023,CUST0955,Riya,Laptop,Electronics,2,129067
9339,30-06-2023,CUST0334,Suresh,Mobile,Electronics,1,49253
9340,30-06-2023,CUST0222,Priya,Bag,Fashion,2,1772
9341,30-06-2023,CUST0041,Niharika,Watch,Accessories,3,2259
9342,30-06-2023,CUST0708,Niharika,Bag,Fashion,4,1903
9343,30-06-2023,CUST0068,Suresh,T-shirt,Fashion,4,1097
9344,30-06-2023,CUST0988,Pooja,Bag,Fashion,2,1031
9345,01-07-2023,CUST0776,Arjun,Laptop,Electronics,2,99261
9346,01-07-2023,CUST0514,Pooja,T-shirt,Fashion,2,1163
9347,01-07-2023,CUST0873,Neha,Shoes,Fashion,3,2204
9348,01-07-2023,CUST0637,Divya,Headphones,Electronics,3,841
9349,01-07-2023,CUST0622,Pooja,Shoes,Fashion,1,2168
9350,01-07-2023,CUST0598,Simran,Laptop,Electronics,2,138902
9351,01-07-2023,CUST0937,Sneha,Headphones,Electronics,1,1105
9352,01-07-2023,CUST0632,Raj,Shoes,Fashion,5,1608
9353,01-07-2023,CUST0127,Suresh,Headphones,Electronics,3,3709
9354,01-07-2023,CUST0255,Aditya,Mobile,Electronics,4,59830
9355,01-07-2023,CUST0695,Manish,Bag,Fashion,5,1836
9356,01-07-2023,CUST0016,Pooja,T-shirt,Fashion,4,1030
9357,01-07-2023,CUST0477,Manish,Headphones,Electronics,5,3288
9358,01-07-2023,CUST0062,Karan,Mobile,Electronics,1,77561
9359,01-07-2023,CUST0881,Vivek,Bag,Fashion,1,1432
9360,01-07-2023,CUST0432,Rahul,Bag,Fashion,3,1402
9361,01-07-2023,CUST0670,Simran,Watch,Accessories,4,5728
9362,01-07-2023,CUST0268,Aditya,Shoes,Fashion,5,1518
9363,01-07-2023,CUST0035,Neha,Watch,Accessories,2,3598
9364,01-07-2023,CUST0779,Sakshi,Laptop,Electronics,2,73159
9365,01-07-2023,CUST0576,Rahul,Mobile,Electronics,3,20935
9366,01-07-2023,CUST0494,Rohit,Watch,Accessories,4,5284
9367,01-07-2023,CUST0562,Rohit,Watch,Accessories,2,5337
9368,01-07-2023,CUST0469,Divya,Bag,Fashion,3,1007
9369,02-07-2023,CUST0767,Raj,Mobile,Electronics,3,28069
9370,02-07-2023,CUST0661,Arjun,Bag,Fashion,4,853
9371,02-07-2023,CUST0325,Sneha,T-shirt,Fashion,2,1166
9372,02-07-2023,CUST0304,Sakshi,Headphones,Electronics,2,3820
9373,02-07-2023,CUST0276,Anjali,Laptop,Electronics,2,131530
9374,02-07-2023,CUST0869,Niharika,Laptop,Electronics,1,134303
9375,02-07-2023,CUST0963,Rohit,Shoes,Fashion,2,905
9376,02-07-2023,CUST0684,Karan,Bag,Fashion,5,1177
9377,02-07-2023,CUST0929,Karan,Headphones,Electronics,1,3360
9378,02-07-2023,CUST0201,Niharika,Shoes,Fashion,1,2381
9379,02-07-2023,CUST0445,Manish,Laptop,Electronics,1,84273
9380,02-07-2023,CUST0905,Rohit,Headphones,Electronics,1,1655
9381,02-07-2023,CUST0324,Anjali,Watch,Accessories,3,2584
9382,02-07-2023,CUST0035,Priya,T-shirt,Fashion,5,715
9383,02-07-2023,CUST0977,Aditya,Watch,Accessories,4,2507
9384,02-07-2023,CUST0482,Niharika,T-shirt,Fashion,2,593
9385,02-07-2023,CUST0728,Aditya,Bag,Fashion,1,1236
9386,02-07-2023,CUST0480,Sneha,Mobile,Electronics,4,61845
9387,02-07-2023,CUST0065,Manish,Shoes,Fashion,3,1864
9388,02-07-2023,CUST0008,Riya,Shoes,Fashion,4,1030
9389,02-07-2023,CUST0301,Sakshi,Mobile,Electronics,1,82417
9390,02-07-2023,CUST0343,Rohit,Headphones,Electronics,5,3844
9391,02-07-2023,CUST0431,Priya,Mobile,Electronics,4,23229
9392,02-07-2023,CUST0424,Simran,Bag,Fashion,1,739
9393,03-07-2023,CUST0332,Rohit,Laptop,Electronics,1,127637
9394,03-07-2023,CUST0438,Karan,Mobile,Electronics,2,21439
9395,03-07-2023,CUST0588,Manish,T-shirt,Fashion,2,362
9396,03-07-2023,CUST0174,Manish,Laptop,Electronics,5,42598
9397,03-07-2023,CUST0559,Pooja,Mobile,Electronics,2,14052
9398,03-07-2023,CUST0527,Neha,Shoes,Fashion,5,1253
9399,03-07-2023,CUST0873,Rahul,Watch,Accessories,3,5324
9400,03-07-2023,CUST0659,Vivek,T-shirt,Fashion,3,748
9401,03-07-2023,CUST0026,Rahul,Bag,Fashion,2,1749
9402,03-07-2023,CUST0820,Rohit,T-shirt,Fashion,3,742
9403,03-07-2023,CUST0605,Anjali,Headphones,Electronics,4,2874
9404,03-07-2023,CUST0406,Anjali,Watch,Accessories,4,4004
9405,03-07-2023,CUST0232,Rahul,T-shirt,Fashion,4,994
9406,03-07-2023,CUST0533,Arjun,Mobile,Electronics,3,55765
9407,03-07-2023,CUST0819,Pooja,T-shirt,Fashion,4,1148
9408,03-07-2023,CUST0550,Rohit,T-shirt,Fashion,5,406
9409,03-07-2023,CUST0788,Arjun,T-shirt,Fashion,1,743
9410,03-07-2023,CUST0505,Neha,Headphones,Electronics,2,2524
9411,03-07-2023,CUST0669,Rohit,T-shirt,Fashion,5,335
9412,03-07-2023,CUST0179,Niharika,T-shirt,Fashion,4,896
9413,03-07-2023,CUST0132,Sakshi,Headphones,Electronics,1,954
9414,03-07-2023,CUST0823,Raj,Laptop,Electronics,2,108776
9415,03-07-2023,CUST0455,Aditya,Watch,Accessories,5,2295
9416,03-07-2023,CUST0348,Anjali,Bag,Fashion,2,771
9417,04-07-2023,CUST0540,Manish,Laptop,Electronics,3,82530
9418,04-07-2023,CUST0772,Suresh,Shoes,Fashion,4,2243
9419,04-07-2023,CUST0406,Karan,Headphones,Electronics,5,2007
9420,04-07-2023,CUST0076,Sneha,Headphones,Electronics,5,2434
9421,04-07-2023,CUST0941,Pooja,T-shirt,Fashion,1,536
9422,04-07-2023,CUST0579,Simran,T-shirt,Fashion,1,808
9423,04-07-2023,CUST0854,Vivek,Bag,Fashion,1,1964
9424,04-07-2023,CUST0492,Sakshi,Shoes,Fashion,2,1780
9425,04-07-2023,CUST0194,Rahul,T-shirt,Fashion,4,421
9426,04-07-2023,CUST0984,Karan,Mobile,Electronics,2,75046
9427,04-07-2023,CUST0162,Manish,T-shirt,Fashion,4,674
9428,04-07-2023,CUST0347,Amit,T-shirt,Fashion,5,874
9429,04-07-2023,CUST0951,Simran,Mobile,Electronics,2,87125
9430,04-07-2023,CUST0361,Sakshi,Shoes,Fashion,2,2303
9431,04-07-2023,CUST0769,Divya,Mobile,Electronics,2,22437
9432,04-07-2023,CUST0584,Divya,Headphones,Electronics,3,1506
9433,04-07-2023,CUST0087,Rohit,Mobile,Electronics,4,37618
9434,04-07-2023,CUST0934,Priya,Watch,Accessories,4,3115
9435,04-07-2023,CUST0262,Riya,Headphones,Electronics,2,2313
9436,04-07-2023,CUST0214,Pooja,T-shirt,Fashion,3,1126
9437,04-07-2023,CUST0665,Rahul,Bag,Fashion,2,652
9438,04-07-2023,CUST0722,Anjali,Headphones,Electronics,4,3888
9439,04-07-2023,CUST0913,Sneha,Shoes,Fashion,5,1350
9440,04-07-2023,CUST0573,Anjali,Shoes,Fashion,3,1644
9441,05-07-2023,CUST0780,Suresh,Mobile,Electronics,3,54379
9442,05-07-2023,CUST0262,Priya,Headphones,Electronics,2,3127
9443,05-07-2023,CUST0730,Priya,T-shirt,Fashion,5,721
9444,05-07-2023,CUST0283,Niharika,Shoes,Fashion,4,2423
9445,05-07-2023,CUST0648,Divya,Laptop,Electronics,1,100384
9446,05-07-2023,CUST0467,Arjun,T-shirt,Fashion,4,764
9447,05-07-2023,CUST0380,Pooja,Laptop,Electronics,4,91128
9448,05-07-2023,CUST0362,Anjali,Watch,Accessories,5,3335
9449,05-07-2023,CUST0449,Divya,Laptop,Electronics,3,61283
9450,05-07-2023,CUST0441,Pooja,Shoes,Fashion,4,1154
9451,05-07-2023,CUST0093,Riya,Mobile,Electronics,3,63625
9452,05-07-2023,CUST0621,Sakshi,Watch,Accessories,5,4695
9453,05-07-2023,CUST0753,Riya,Headphones,Electronics,5,2927
9454,05-07-2023,CUST0867,Manish,T-shirt,Fashion,2,856
9455,05-07-2023,CUST0424,Karan,Shoes,Fashion,1,1787
9456,05-07-2023,CUST0142,Riya,Watch,Accessories,5,5828
9457,05-07-2023,CUST0291,Priya,Watch,Accessories,5,1653
9458,05-07-2023,CUST0432,Simran,Shoes,Fashion,3,1706
9459,05-07-2023,CUST0749,Niharika,Headphones,Electronics,5,3902
9460,05-07-2023,CUST0852,Niharika,Headphones,Electronics,4,2420
9461,05-07-2023,CUST0824,Rohit,Mobile,Electronics,2,54588
9462,05-07-2023,CUST0689,Amit,Bag,Fashion,2,870
9463,05-07-2023,CUST0653,Manish,Laptop,Electronics,4,93570
9464,05-07-2023,CUST0701,Anjali,Headphones,Electronics,5,1131
9465,06-07-2023,CUST0998,Anjali,Mobile,Electronics,1,79874
9466,06-07-2023,CUST0049,Rohit,Laptop,Electronics,5,88679
9467,06-07-2023,CUST0302,Simran,Watch,Accessories,2,1929
9468,06-07-2023,CUST0881,Arjun,Shoes,Fashion,1,2005
9469,06-07-2023,CUST0190,Priya,Headphones,Electronics,3,3656
9470,06-07-2023,CUST0136,Rohit,Mobile,Electronics,3,23784
9471,06-07-2023,CUST0555,Neha,Watch,Accessories,5,3923
9472,06-07-2023,CUST0404,Rahul,Headphones,Electronics,5,880
9473,06-07-2023,CUST0892,Aditya,T-shirt,Fashion,1,849
9474,06-07-2023,CUST0865,Neha,Bag,Fashion,1,919
9475,06-07-2023,CUST0602,Manish,Watch,Accessories,5,1966
9476,06-07-2023,CUST0807,Pooja,Headphones,Electronics,2,1880
9477,06-07-2023,CUST0341,Manish,Watch,Accessories,3,4893
9478,06-07-2023,CUST0757,Simran,Shoes,Fashion,1,2365
9479,06-07-2023,CUST0945,Neha,Shoes,Fashion,2,2318
9480,06-07-2023,CUST0704,Suresh,Bag,Fashion,5,1789
9481,06-07-2023,CUST0318,Simran,Shoes,Fashion,4,2050
9482,06-07-2023,CUST0618,Sneha,Laptop,Electronics,1,55164
9483,06-07-2023,CUST0363,Sneha,T-shirt,Fashion,4,1103
9484,06-07-2023,CUST0822,Karan,Shoes,Fashion,2,1877
9485,06-07-2023,CUST0382,Amit,T-shirt,Fashion,3,908
9486,06-07-2023,CUST0233,Divya,Shoes,Fashion,2,1777
9487,06-07-2023,CUST0777,Priya,Laptop,Electronics,3,72771
9488,06-07-2023,CUST0344,Simran,Watch,Accessories,2,2102
9489,07-07-2023,CUST0549,Arjun,Headphones,Electronics,1,3960
9490,07-07-2023,CUST0817,Niharika,Headphones,Electronics,1,3167
9491,07-07-2023,CUST0553,Karan,Shoes,Fashion,4,2198
9492,07-07-2023,CUST0529,Priya,Headphones,Electronics,2,1300
9493,07-07-2023,CUST0856,Arjun,Shoes,Fashion,2,2485
9494,07-07-2023,CUST0789,Simran,Shoes,Fashion,4,2057
9495,07-07-2023,CUST0819,Arjun,Bag,Fashion,5,1860
9496,07-07-2023,CUST0571,Arjun,Mobile,Electronics,2,16714
9497,07-07-2023,CUST0935,Pooja,Mobile,Electronics,2,87237
9498,07-07-2023,CUST0183,Manish,Bag,Fashion,2,1055
9499,07-07-2023,CUST0041,Riya,Mobile,Electronics,5,62299
9500,07-07-2023,CUST0551,Sneha,T-shirt,Fashion,1,955
9501,07-07-2023,CUST0397,Neha,Mobile,Electronics,4,75124
9502,07-07-2023,CUST0704,Manish,Shoes,Fashion,5,1692
9503,07-07-2023,CUST0779,Anjali,Laptop,Electronics,3,98639
9504,07-07-2023,CUST0494,Raj,Laptop,Electronics,3,80912
9505,07-07-2023,CUST0659,Arjun,Watch,Accessories,5,1554
9506,07-07-2023,CUST0907,Riya,Mobile,Electronics,5,85452
9507,07-07-2023,CUST0333,Karan,Laptop,Electronics,1,108446
9508,07-07-2023,CUST0127,Rahul,Mobile,Electronics,3,71516
9509,07-07-2023,CUST0558,Anjali,Watch,Accessories,4,3843
9510,07-07-2023,CUST0557,Niharika,Laptop,Electronics,2,84250
9511,07-07-2023,CUST0001,Neha,Shoes,Fashion,2,2100
9512,07-07-2023,CUST0168,Aditya,T-shirt,Fashion,1,877
9513,08-07-2023,CUST0620,Sakshi,Bag,Fashion,1,1245
9514,08-07-2023,CUST0019,Raj,Bag,Fashion,3,1789
9515,08-07-2023,CUST0332,Rohit,Bag,Fashion,4,1399
9516,08-07-2023,CUST0584,Simran,Mobile,Electronics,4,81016
9517,08-07-2023,CUST0456,Rahul,Laptop,Electronics,5,114979
9518,08-07-2023,CUST0957,Arjun,Laptop,Electronics,1,144674
9519,08-07-2023,CUST0109,Arjun,Watch,Accessories,2,1670
9520,08-07-2023,CUST0268,Pooja,Shoes,Fashion,2,1762
9521,08-07-2023,CUST0445,Priya,Headphones,Electronics,3,3609
9522,08-07-2023,CUST0240,Neha,Laptop,Electronics,2,79761
9523,08-07-2023,CUST0929,Sakshi,T-shirt,Fashion,4,1061
9524,08-07-2023,CUST0301,Vivek,Watch,Accessories,4,3854
9525,08-07-2023,CUST0602,Raj,Laptop,Electronics,1,99117
9526,08-07-2023,CUST0103,Sakshi,Laptop,Electronics,3,63095
9527,08-07-2023,CUST0988,Manish,Watch,Accessories,2,5254
9528,08-07-2023,CUST0250,Vivek,Watch,Accessories,1,5491
9529,08-07-2023,CUST0453,Raj,Mobile,Electronics,5,33519
9530,08-07-2023,CUST0520,Suresh,Laptop,Electronics,5,66657
9531,08-07-2023,CUST0153,Neha,Headphones,Electronics,2,1626
9532,08-07-2023,CUST0859,Aditya,T-shirt,Fashion,2,941
9533,08-07-2023,CUST0174,Pooja,Shoes,Fashion,2,929
9534,08-07-2023,CUST0343,Anjali,Shoes,Fashion,4,2217
9535,08-07-2023,CUST0670,Sakshi,Headphones,Electronics,2,1974
9536,08-07-2023,CUST0431,Arjun,Watch,Accessories,5,5287
9537,09-07-2023,CUST0727,Niharika,Watch,Accessories,2,2907
9538,09-07-2023,CUST0689,Raj,Watch,Accessories,3,2093
9539,09-07-2023,CUST0687,Simran,Laptop,Electronics,5,57421
9540,09-07-2023,CUST0852,Neha,Watch,Accessories,3,3628
9541,09-07-2023,CUST0850,Sneha,Watch,Accessories,5,4778
9542,09-07-2023,CUST0658,Sakshi,Laptop,Electronics,1,118027
9543,09-07-2023,CUST0962,Sakshi,Laptop,Electronics,5,47546
9544,09-07-2023,CUST0324,Niharika,Headphones,Electronics,5,2607
9545,09-07-2023,CUST0990,Pooja,Mobile,Electronics,3,56623
9546,09-07-2023,CUST0673,Amit,Laptop,Electronics,3,56406
9547,09-07-2023,CUST0639,Raj,T-shirt,Fashion,5,913
9548,09-07-2023,CUST0420,Neha,Watch,Accessories,5,3133
9549,09-07-2023,CUST0594,Sakshi,Mobile,Electronics,4,81823
9550,09-07-2023,CUST0485,Rahul,Shoes,Fashion,1,903
9551,09-07-2023,CUST0659,Karan,Headphones,Electronics,1,2205
9552,09-07-2023,CUST0751,Vivek,Mobile,Electronics,2,65619
9553,09-07-2023,CUST0412,Manish,Laptop,Electronics,5,123114
9554,09-07-2023,CUST0936,Rohit,Watch,Accessories,5,2075
9555,09-07-2023,CUST0084,Raj,Watch,Accessories,5,3106
9556,09-07-2023,CUST0113,Priya,Watch,Accessories,5,5869
9557,09-07-2023,CUST0737,Anjali,Mobile,Electronics,1,51411
9558,09-07-2023,CUST0332,Riya,Watch,Accessories,3,1624
9559,09-07-2023,CUST0378,Rohit,Laptop,Electronics,4,149950
9560,09-07-2023,CUST0755,Simran,Mobile,Electronics,3,20556
9561,10-07-2023,CUST0655,Anjali,Watch,Accessories,3,3366
9562,10-07-2023,CUST0041,Priya,Shoes,Fashion,1,906
9563,10-07-2023,CUST0935,Vivek,Shoes,Fashion,4,2483
9564,10-07-2023,CUST0770,Niharika,T-shirt,Fashion,5,762
9565,10-07-2023,CUST0959,Priya,Watch,Accessories,1,1929
9566,10-07-2023,CUST0797,Amit,Watch,Accessories,1,4251
9567,10-07-2023,CUST0105,Neha,Mobile,Electronics,4,42481
9568,10-07-2023,CUST0202,Priya,Mobile,Electronics,2,38401
9569,10-07-2023,CUST0450,Anjali,Bag,Fashion,1,1471
9570,10-07-2023,CUST0819,Simran,Watch,Accessories,3,1861
9571,10-07-2023,CUST0843,Karan,T-shirt,Fashion,3,1095
9572,10-07-2023,CUST0973,Amit,Watch,Accessories,5,1931
9573,10-07-2023,CUST0266,Niharika,Laptop,Electronics,1,118682
9574,10-07-2023,CUST0910,Riya,Mobile,Electronics,5,86789
9575,10-07-2023,CUST0210,Anjali,Watch,Accessories,1,4723
9576,10-07-2023,CUST0563,Simran,Mobile,Electronics,4,80977
9577,10-07-2023,CUST0118,Suresh,Watch,Accessories,1,3130
9578,10-07-2023,CUST0713,Sakshi,Headphones,Electronics,2,1375
9579,10-07-2023,CUST0377,Amit,Mobile,Electronics,3,39564
9580,10-07-2023,CUST0551,Rohit,T-shirt,Fashion,4,569
9581,10-07-2023,CUST0540,Aditya,Headphones,Electronics,3,2819
9582,10-07-2023,CUST0771,Amit,Laptop,Electronics,5,147619
9583,10-07-2023,CUST0084,Simran,Watch,Accessories,4,4676
9584,10-07-2023,CUST0454,Karan,Bag,Fashion,2,1654
9585,11-07-2023,CUST0667,Divya,Laptop,Electronics,3,72132
9586,11-07-2023,CUST0629,Simran,Mobile,Electronics,1,14533
9587,11-07-2023,CUST0514,Neha,Headphones,Electronics,1,1842
9588,11-07-2023,CUST0605,Priya,Laptop,Electronics,1,120096
9589,11-07-2023,CUST0678,Vivek,T-shirt,Fashion,4,917
9590,11-07-2023,CUST0387,Rahul,Bag,Fashion,2,1489
9591,11-07-2023,CUST0912,Manish,Mobile,Electronics,2,32987
